People - Person → Handle,People - Person → Location,Title,Description,Image URL,Flash Image Collections → Title,Flash Image Quotes → X Small Total Amount Cents,Flash Image Quotes → X Large Total Amount Cents
alexismtattoos,Asheville,Chimaera fish,"inside or outside of forearm preferable, black and grey",s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8kByRtSmE2i/flash.facbf77d.webp,Horror October 2025,"15,000","108,000"
alexismtattoos,Asheville,scorpion,black and grey,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8kByWxTffTk/flash.21952f50.webp,Bugs,"15,000","108,000"
alexismtattoos,Asheville,Moth 1,black and grey,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8l6clpXIby4/flash.87c6d818.webp,"July 18, 2025 Flash","15,000","108,000"
alexismtattoos,Asheville,Sphinx Moth,black and grey,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8l6cq0wOhtY/flash.af17ebaf.webp,"July 18, 2025 Flash","15,000","108,000"
alexismtattoos,Asheville,Sphinx Moth 2,black and grey,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8l6ctE6qRSC/flash.a5a4bccd.webp,"July 18, 2025 Flash","15,000","108,000"
alexismtattoos,Asheville,Leaf Bug,black and grey,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8l6cvr3jW4W/flash.ec7329d6.webp,"July 18, 2025 Flash","15,000","108,000"
alexismtattoos,Asheville,Fish Skeleton,black and grey,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8l6d4EO0Ncm/flash.afdebea6.webp,Horror October 2025,"15,000","60,000"
alexismtattoos,Asheville,Frog Skeleton,black and grey,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8l6d76fndr6/flash.52fcf05d.webp,Horror October 2025,"15,000","60,000"
alexismtattoos,Asheville,Frog 1 ,black and grey,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8l6dBQKgVIu/flash.40fce3b7.webp,"July 18, 2025 Flash","15,000","60,000"
alexismtattoos,Asheville,Frog 2 ,black and grey,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8l6dEjYNxsu/flash.648eec47.webp,"July 18, 2025 Flash","15,000","60,000"
alexismtattoos,Asheville,Hammerhead 2,black and grey,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8l6deSqJlVQ/flash.5286c476.webp,"July 18, 2025 Flash","15,000","60,000"
alexismtattoos,Asheville,Whale Shark,black and grey,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8l6djIbrW9g/flash.7f447159.webp,"July 18, 2025 Flash","15,000","60,000"
alexismtattoos,Asheville,Snail 1 ,black and grey,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8l6dJUwHb3Q/flash.e9e760dd.webp,"July 18, 2025 Flash","15,000","60,000"
alexismtattoos,Asheville,Snail 2 ,black and grey,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8l6dLcnF65Q/flash.cc4343a3.webp,"July 18, 2025 Flash","15,000","60,000"
alexismtattoos,Asheville,Sea Dragon Seahorse,black and grey,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8l6dm9Vvv6W/flash.24bf0200.webp,"July 18, 2025 Flash","15,000","60,000"
alexismtattoos,Asheville,Betta ,black and grey,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8l6dOc8jpxI/flash.8f56d61a.webp,"July 18, 2025 Flash","15,000","60,000"
alexismtattoos,Asheville,Glaucus Atlanticus Nudibranch,black and grey,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8l6dpWcco3E/flash.15ba435a.webp,"July 18, 2025 Flash","15,000","60,000"
alexismtattoos,Asheville,Seahorse 1,black and grey,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8l6dQan9dfk/flash.5073590d.webp,"July 18, 2025 Flash","15,000","60,000"
alexismtattoos,Asheville,Seahorse 2,black and grey,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8l6dSich93Q/flash.3b46923a.webp,"July 18, 2025 Flash","15,000","60,000"
alexismtattoos,Asheville,Bird through Mirror,"black and grey, back piece or upper arm preferable ",s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8l6dufkIbiK/flash.39e5ec16.webp,"July 18, 2025 Flash","15,000","90,000"
alexismtattoos,Asheville,Seahorse 3 ,black and grey,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8l6dUVzhKGu/flash.5f3a1b8f.webp,"July 18, 2025 Flash","15,000","60,000"
alexismtattoos,Asheville,Oceanic Manta Ray,black and grey,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8l6dXBWOWzQ/flash.7aade216.webp,"July 18, 2025 Flash","15,000","60,000"
alexismtattoos,Asheville,Framed Rooster,"black and grey back piece, upper arm or thigh prederable",s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8l6dy9cF0iG/flash.7d0d0eb5.webp,"July 18, 2025 Flash","15,000","90,000"
alexismtattoos,Asheville,Hammerhead 1,black and grey,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8l6dZUZ5gzA/flash.407344a7.webp,"July 18, 2025 Flash","15,000","60,000"
alexismtattoos,Asheville,Bunny 1,black and grey ,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8l6e0dycaFU/flash.842db7a9.webp,"July 18, 2025 Flash","15,000","90,000"
alexismtattoos,Asheville,Bunny 2,black and grey,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8l6e2kaeo64/flash.0a6eea9c.webp,"July 18, 2025 Flash","15,000","90,000"
alexismtattoos,Asheville,Sapphire gooty Tarantula,black and grey,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8lXEvHiGffE/flash.3470d9cb.webp,Horror October 2025,"15,000","108,000"
alexismtattoos,Asheville,sphinx cat,black and grey only,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8n6seIvgY1w/flash.1a88cffe.webp,Horror October 2025,"15,000","108,000"
alexismtattoos,Asheville,Raven,black and grey only,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8n6sUwPR9vM/flash.41fd9cb9.webp,Horror October 2025,"15,000","108,000"
alexismtattoos,Asheville,rose,black and grey,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8n6sYLm4Hzs/flash.d9d63a8f.webp,Horror October 2025,"15,000","108,000"
alexismtattoos,Asheville,Goldfish,black and grey only ,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8n73bWDNDSi/flash.c1535166.webp,Horror October 2025,"15,000","108,000"
alexismtattoos,Asheville,Angel / eye with wings,black and grey only,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8nC11q18moK/flash.3b8f060c.webp,Horror October 2025,"15,000","108,000"
alexismtattoos,Asheville,Scorpion,black and grey only ,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8nC16tijVOy/flash.417c5e8f.webp,Horror October 2025,"15,000","108,000"
alexismtattoos,Asheville,Fish skeleton 2,black and grey only,s3://venue-ink-prd-app/static/people/per-8hsvgwrHmBE/flash_images/fli-8nC1BIv50Eq/flash.9cc2332e.webp,Horror October 2025,"15,000","108,000"
alfredoclown,Helen Ga,🌸Custom pet portraits🌸,"Send some photos of your pet! Along with any background subject matter you’d like! Ex: flowers, favorite toy, nickname",s3://venue-ink-prd-app/static/people/per-8jsiycSFADg/flash_images/flash.12bbfef4.webp,🌿Nature🌿,"12,000","60,000"
alfren,"austin, tx",pearls no.2,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.0291fc57.jpg,★ string + tings ★,"15,000","60,000"
alfren,"austin, tx",sparky hearty ,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.084635d9.jpg,★ <3 ★,"15,000","67,500"
alfren,"austin, tx",starry bearr,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.0bf6fde3.webp,★ minis ★,"15,000","80,000"
alfren,"austin, tx",water bunny + giant lotus,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.15323ac7.jpg,★ fairy garden ★,"15,000","52,500"
alfren,"austin, tx",lil grasshopper,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.1cc23208.jpg,★ fairy garden ★,"15,000","60,000"
alfren,"austin, tx",lucky butterfly half no.1,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.1cd02bdc.jpg,★ string + tings ★,"15,000","60,000"
alfren,"austin, tx",lucky butterflies,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.1df0e238.jpg,★ string + tings ★,"15,000","67,500"
alfren,"austin, tx",plaid hearts,all flash can be altered upon request,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.1fbeb05c.jpg,★ wut’s new? ★,"15,000","60,000"
alfren,"austin, tx",spiky the bunbun,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.2122e759.webp,★ minis ★,"15,000","60,000"
alfren,"austin, tx",strawberry<3vine,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.241f61eb.jpg,★ fairy garden ★,"15,000","60,000"
alfren,"austin, tx",ethereal ribbon no.3,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.28b4e70a.jpg,★ string + tings ★,"15,000","60,000"
alfren,"austin, tx",orchids,all flash can be altered upon request,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.2f6a1827.jpg,★ fairy garden ★,"15,000","60,000"
alfren,"austin, tx",heart bunny,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.345e2a3f.webp,★ minis ★,"15,000","80,000"
alfren,"austin, tx",tx sun,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.3c5f58f6.jpg,★ fairy garden ★,"15,000","60,000"
alfren,"austin, tx",lucky butter(fly) half no.2,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.3ed88994.jpg,★ string + tings ★,"15,000","60,000"
alfren,"austin, tx",love bunnies no.5,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.3f9b5d88.jpg,★ <3 ★,"15,000","52,500"
alfren,"austin, tx",i’m a clown 4 u ,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.4367280c.webp,★ <3 ★,"15,000","80,000"
alfren,"austin, tx",ethereal ribbon no.2,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.47b9ac1a.jpg,★ string + tings ★,"15,000","52,500"
alfren,"austin, tx",fairy lanterns,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.4889f075.webp,★ fairy garden ★,"15,000","60,000"
alfren,"austin, tx",oriental lily + bubbles,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.4a3546f8.jpg,★ fairy garden ★,"15,000","60,000"
alfren,"austin, tx",ethereal ribbons no.5,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.4ef9a494.jpg,★ string + tings ★,"20,000","52,500"
alfren,"austin, tx",water tiger,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.4f456929.jpg,★ fairy garden ★,"15,000","60,000"
alfren,"austin, tx",anti-love cupid,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.50d19de0.webp,★ <3 ★,"15,000","67,500"
alfren,"austin, tx",lily swirl no.1,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.51cf1b41.jpg,★ wut’s new? ★,"15,000","67,500"
alfren,"austin, tx",green tea bunny,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.51e0cdcc.jpg,★ minis ★,"15,000","45,000"
alfren,"austin, tx",love bunnies no.4,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.5305499a.jpg,★ <3 ★,"15,000","52,500"
alfren,"austin, tx",phoenix gate,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.54d73e67.webp,★ fairy garden ★,"15,000","60,000"
alfren,"austin, tx","kỳ cục (silly, odd)",can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.58437d34.webp,★ wut’s new? ★,"15,000","67,500"
alfren,"austin, tx",love bunnies no.2,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.5ae45856.jpg,★ <3 ★,"15,000","52,500"
alfren,"austin, tx",pearls no.1,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.5e1160f9.jpg,★ string + tings ★,"15,000","60,000"
alfren,"austin, tx",spiky fishy,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.608fe8fe.jpg,★ wut’s new? ★,"15,000","67,500"
alfren,"austin, tx",shootin star,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.61c13138.webp,★ minis ★,"15,000","60,000"
alfren,"austin, tx",爱 (love),can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.65439944.webp,★ <3 ★,"15,000","60,000"
alfren,"austin, tx",owl? butterfly? sleeping mask?,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.6f8f8d15.jpg,★ minis ★,"20,000","60,000"
alfren,"austin, tx",~jellyfishhh~,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.6fc0c056.jpg,★ wut’s new? ★,"15,000","67,500"
alfren,"austin, tx",bubble butterflies,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.73d3bbcf.jpg,★ fairy garden ★,"15,000","60,000"
alfren,"austin, tx",lucky tassel no.5,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.760b9668.jpg,★ string + tings ★,"15,000","52,500"
alfren,"austin, tx",ghost orchid,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.76768c73.jpg,★ fairy garden ★,"15,000","75,000"
alfren,"austin, tx",love bunnies no.1,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.78c87a8a.jpg,★ <3 ★,"15,000","52,500"
alfren,"austin, tx",ribbon no.1,can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.7bcd6e7c.jpg,★ string + tings ★,"15,000","67,500"
alfren,"austin, tx","she’s cute, kawaii",can request rework. price listed is an estimate based of lower end of my rate: $150-$200/hr. actual cost will be a presented as price range.,s3://venue-ink-prd-app/static/people/per-8aKvLAXwq5w/flash_images/flash.7df0f057.jpg,★ minis ★,"20,000","52,500"
